poi_id,name,category,poi_type,city,province,latitude,longitude,rating,review_count,description,opening_hours,booking_link,data_source,created_date
POI_000155,Masjid Al-Jalaniah,Tourist Attraction,attraction,Al-Ahsa,Eastern Province,,,4.5,0,"Al-Ahsa is home to many historic mosques that still preserve their mud structure adorned with unique architectural designs as if they were an open book that tells the story of historical eras that have passed. Among the historic treasures that have stood the test of time is Masjid Al-Jalaniah, dating back to the 12th century AD, surrounded by towering palm forests near water springs.",-,-,Visit_Saudi_Attractions,2026-01-15
POI_000156,Qasr Ibrahim,Tourist Attraction,attraction,Al-Ahsa,Eastern Province,,,4.5,0,"Explore Qasr Ibrahim, a historic landmark at the center of Al-Hofufs Al-Kut neighborhood. Covering 18,200 square meters, this palacebuilt during the Al-Jabri dynasty (14361534 CE) and also known as ""Qasr Al-Qubba"" or ""Qasr Al-Kut""represents Al-Hofufs past as a thriving trade hub and fortress of power.

 

Enjoy its blend of religious and military architecture: from the iconic Islamic domes, arches, and mosque mihrab to the towering walls, soldier barracks, and stables that reveal its defensive legacy.","sun To thu:
8AM-4PM

fri:
1PM-5PM

sat:
9AM-1PM",-,Visit_Saudi_Attractions,2026-01-15
POI_000157,Al Qarah Mountain,Tourist Attraction,attraction,Al-Ahsa,Eastern Province,,,4.5,0,"Discover the captivating caves of Al Qarah Mountain, shaped over centuries by natural processes like the dissolving of water-soluble rocks, abrasion, and earthquake fissures. These unique formations boast 28 tall linear passageways stretching 1.5 kilometers, offering a maze of wonder for explorers and history enthusiasts alike.

Among the most famous caves are Al Nashab, known for its moderate temperatures year-round, and Bu Saleh, Al Eid, An Naqa, Al Mua'adhamah, and Al Maheub, each holding its own charm and stories. Some caves even host workshops for local potters, adding a cultural touch to the experience. With guided tours available, visitors can immerse themselves in the history and natural beauty of this heritage treasure, making Al Qarahs caves a must-see in Saudi.",8am-11pm,-,Visit_Saudi_Attractions,2026-01-15
POI_000158,Raghadan Forest,Tourist Attraction,attraction,Al Baha,Al Baha,,,4.5,0,"Raghadan Forest Park in Al Baha stands out as one of the largest and most celebrated forests in Saudi, covering an extensive area often shrouded in fog. Perched at a high elevation, it is home to trees that have stood for centuries. Raghadan Forest Park is a hub of activities, events, and facilities for all ages, featuring stunning views of Al Baha's natural scenery, foggy peaks, waterfalls, a suspension bridge elevated 13 to 15 meters, and exciting zipline adventures. The park also includes a children's play area, shopping, and dining options, providing visitors with an opportunity to immerse themselves in nature and various exciting activities.",8am-12am,-,Visit_Saudi_Attractions,2026-01-15
POI_000159,Thee Ain Historical Village,Tourist Attraction,attraction,Al Baha,Al Baha,,,4.5,0,"Thee Ain Historical Village is located in Al-Makhwah Governorate in Al Baha, on the top of a rugged white mountain overlooking Wadi Rash from the western side, while being surrounded by mountain heights. Thee Ain is about 25 km far from the center of Al-Baha city and is considered one of the most important heritage villages in the Arabian Peninsula. Seeing it from the outside, the village may appear as a single castle. Dating back to the tenth century AH, the village gained its name from a spring that passes through it, pouring from the surrounding mountains. The village includes a small mosque and more than 30 houses, all of which are designed to be contiguous and superimposed on each other due to the village's mountainous nature. The houses are built of volcanic rocks, whereas mud and Mudbrick were used in their interiors. Thee Ain is famous for growing diverse types of fruits and basil, in addition to the high quality of its traditional handicrafts.",8am-6pm,-,Visit_Saudi_Attractions,2026-01-15
POI_000160,Al-Zaytouna Farm in Al-Baha,Tourist Attraction,attraction,Al Baha,Al Baha,,,4.5,0,"Al-Zaytouna Farm in Al-Baha spans an area of approximately 150,000 square meters, with one hundred agricultural terraces extending along the Sarawat Mountains, specifically in Bahar Center on the Al-Aqiq road. The farm includes more than 4,000 olive trees, in addition to three tanks for storing rainwater, a bird breeding garden, and a horse stud, making it a stunning destination for tourists all year round, offering a charming experience in picking agricultural crops, enjoying scenic views, and savoring delicious dishes prepared on-site by skilled chefs.","fri To sat:
8AM-7PM

sun To thu:
3PM-7PM",https://linkfly.to/40312dY4PZy?utm_source=qr,Visit_Saudi_Attractions,2026-01-15
POI_000161,Bin Raqoush Palace,Tourist Attraction,attraction,Al Baha,Al Baha,,,4.5,0,"On the slope of a towering hill in the village of Bani Saar, north of Al-Baha city, lies the historical Palace of Bin Raqoush. Its construction dates back to 1834 and it was considered a complete residential system consisting of several family homes and guesthouses headed by the ""Zahran"" council.",9am-9pm,-,Visit_Saudi_Attractions,2026-01-15
POI_000162,Regional Museum of Antiquities and Heritage,Tourist Attraction,attraction,Al Baha,Al Baha,,,4.5,0,"The earlier inhabitants left behind evidence and traces that tell something about their lives and narrate a summary of their stories. You can explore these stories as you wander through the Regional Museum of Antiquities and Heritage in Al-Baha.

The museum has collected historical pieces that silently recount the region's stories and ancient shapes and inscriptions that captivate visitors' imaginations.",8am-9pm,-,Visit_Saudi_Attractions,2026-01-15
POI_000163,Al Malad Castle (Twin Fortresses),Tourist Attraction,attraction,Al Baha,Al Baha,,,4.5,0,"Al Malad Castle, aka Twin Fortresses, is a prominent feature of the heritage of Al-Baha Province. It is a twin fortress located in the historic village of Al Malad, atop a hill that lies on the commercial road leading to Aseer.","sat to thur: 
2:30 PM-8:30 PM
fri: 9am-11pm",-,Visit_Saudi_Attractions,2026-01-15
POI_000164,Airef Castle,Tourist Attraction,attraction,Hail,Hail,,,4.5,0,"A'arif Fort stands out with its ancient details and reflects the rich cultural history of the city of Hail. It was built in 1840, and it was named after the mountain on which it was built.","sat to thur: 
9AM-5PM
fri: 1pm-6pm",https://heritage.moc.gov.sa/en,Visit_Saudi_Attractions,2026-01-15
POI_000165,Aja Park,Tourist Attraction,attraction,Hail,Hail,,,4.5,0,"Aja Park in Hail has many facilities that are suitable for all members of the family. You will find chalets, and the largest open space games area in Hail awaits you.  There are also places to ride horses, a shopping area, and various restaurants and cafes.",1:30pm-2am,-,Visit_Saudi_Attractions,2026-01-15
POI_000166,Faid Historic City,Tourist Attraction,attraction,Hail,Hail,,,4.5,0,"Historians describe Faid Historic City as the third most important ancient city after Kufa and Basra, as it was located along the ancient Iraqi pilgrimage route known as Zubaida Trail, which connected Iraq with Makkah. The city is located in southeast Hail, 120 km away from it.","sat to thur: 
9AM-5PM
fri: 1pm-6pm",https://heritage.moc.gov.sa/en,Visit_Saudi_Attractions,2026-01-15
POI_000167,Al Mutlaq Heritage Mosque,Tourist Attraction,attraction,Hail,Hail,,,4.5,0,"Al Mutlaq Heritage Mosque has been the subject of the Mutlaq family's care for more than three centuries, passing down the responsibility of its maintenance and restoration from generation to generation. It is one of the oldest and most prominent historical mosques in northern Saudi Arabia, with its foundations rooted in the city of Hail.",-,-,Visit_Saudi_Attractions,2026-01-15
POI_000168,Barzan Palace,Tourist Attraction,attraction,Hail,Hail,,,4.5,0,"Discover Barzan Palace in the heart of Hail, a historic landmark and one of the region's most important urban heritage sites. Built with towering architecture that once rose above the citys buildings, Barzan Palaces two remaining towersone to the north and another to the southreach approximately 12 meters high. Named ""Barzan"" because it stood prominent among the citys structures, the palace is now a celebrated tourist attraction, inviting visitors to experience its architectural legacy and significance within Hail's heritage landscape.","sat to thur: 
9AM-5PM
fri: 1pm-6pm",-,Visit_Saudi_Attractions,2026-01-15
POI_000169,Al Qishla Castle,Tourist Attraction,attraction,Hail,Hail,,,4.5,0,"Discover Al-Qashla Castle in Hail, an iconic heritage site that showcases the traditional Najdi architectural style. Built during the reign of King Abdul Aziz in 1360 AH (1941 CE), Al-Qashla stands as a symbol of Hails rich urban heritage. Constructed from clay and stones, the castle features intricate plaster decorations with geometric and floral motifs typical of traditional architecture in the region. Its 12-meter-high cylindrical defensive towers, including four internal ""Al-Sandah"" towers, emphasize its defensive strength. Within, visitors will find two grand gates, a mosque, and rooms adorned with colorful plaster details and engraved doors and windows, making Al-Qashla Castle a masterpiece of Hails architectural legacy.","sat to thur: 
9AM-5PM
fri: 1pm-6pm",-,Visit_Saudi_Attractions,2026-01-15
POI_000170,Umm Sinman,Tourist Attraction,attraction,Hail,Hail,,,4.5,0,"Journey through time at Umm Sinman, a UNESCO World Heritage Site since 2015, and one of Saudi's most prominent rock art locations. Situated in the northern region of the Kingdom, the rock faces of Mount Umm Sinman are adorned with human and animal carvings from various historical eras, with the oldest dating back over 12,000 years to the beginning of the Neolithic era. The site also includes ancient Thamudian inscriptions and early Islamic writings, with some inscriptions dating back to 147 AH. These remarkable carvings offer a glimpse into the cultural richness and deep history of human settlement in Jubbah, capturing the essence of ancient life across millennia.","sat to thur: 
9AM-5PM
fri: 1pm-6pm",-,Visit_Saudi_Attractions,2026-01-15
POI_000171,Hatem Al Taai Palace,Tourist Attraction,attraction,Hail,Hail,,,4.5,0,"Discover Turan Village, located 55 kilometers from Hail. Known as the land of the legendary Arab figure Hatim Al-Tai, Turan celebrates the enduring legacy of his unmatched generosity, immortalized in Arab culture with the phrase, ""More generous than Hatim."" Today, the village preserves remnants of its storied past, including a fortress near the entrance believed to have been Hatim's palace. In the village center, visitors can explore the ruins of an ancient mud palace and a small cemetery with two unusually long gravesone of which, stretching 9.5 meters, is believed by locals to be the resting place of Hatim Al-Tai, while the other is thought to belong to his daughter, who is said to have witnessed the dawn of Islam.",12am-12am,-,Visit_Saudi_Attractions,2026-01-15
